short_ema,long_ema,adx_period,adx_threshold,chop_period,chop_threshold,final_balance
15,26,14,20,14,62,1038.9338134585728
15,26,14,20,20,38,1042.304648992204
15,26,14,20,20,50,1063.479536234877
15,26,14,20,20,62,1043.0043273168556
15,26,14,20,28,38,1058.7423979500718
15,26,14,20,28,50,1015.4760797993544
15,26,14,20,28,62,1039.724474505554
15,26,14,25,14,38,972.9753835149113
15,26,14,25,14,50,1056.2717004739682
15,26,14,25,14,62,1025.1256077870426
15,26,14,25,20,38,1046.6412659865753
15,26,14,25,20,50,1091.3758106890868
15,26,14,25,20,62,1028.293095528567
15,26,14,25,28,38,1091.4844823613048
15,26,14,25,28,50,1039.8586556536995
15,26,14,25,28,62,1028.3046486812166
15,26,14,30,14,38,1003.0924498789617
15,26,14,30,14,50,1037.2916468108283
15,26,14,30,14,62,993.5308855746025
15,26,14,30,20,38,950.9570822492256
15,26,14,30,20,50,1087.2361444389926
15,26,14,30,20,62,1006.3518622103179
15,26,14,30,28,38,1104.7180531087392
15,26,14,30,28,50,1045.7811582037398
15,26,14,30,28,62,1011.5240993730038
15,26,14,50,14,38,1008.3376604918177
15,26,14,50,14,50,1030.424010090922
15,26,14,50,14,62,1054.250939720344
15,26,14,50,20,38,1031.363838575294
15,26,14,50,20,50,1010.6420560411216
15,26,14,50,20,62,1044.18574854306
15,26,14,50,28,38,1014.4704235686947
15,26,14,50,28,50,1007.5225633987951
15,26,14,50,28,62,1051.669585850571
15,26,20,20,14,38,1019.8827117674978
15,26,20,20,14,50,1003.3513992619876
15,26,20,20,14,62,977.7675731344705
15,26,20,20,20,38,1034.5115619383782
15,26,20,20,20,50,1022.5030100300323
15,26,20,20,20,62,985.1185801143178
15,26,20,20,28,38,1044.9427170604226
15,26,20,20,28,50,1024.5181545958749
15,26,20,20,28,62,971.5044383970968
15,26,20,25,14,38,1040.4024736403608
15,26,20,25,14,50,1051.9066656200778
15,26,20,25,14,62,1030.2621137733886
15,26,20,25,20,38,980.5596268494273
15,26,20,25,20,50,1078.198705661306
15,26,20,25,20,62,1039.9746653151717
15,26,20,25,28,38,1005.8236249634275
15,26,20,25,28,50,1049.959565040232
15,26,20,25,28,62,1031.8161525685787
15,26,20,30,14,38,1024.4680337196255
15,26,20,30,14,50,1055.630564529149
15,26,20,30,14,62,1044.111789739167
15,26,20,30,20,38,1026.2737330551533
15,26,20,30,20,50,1056.6818162930665
15,26,20,30,20,62,1050.1828448124081
15,26,20,30,28,38,1043.719502602331
15,26,20,30,28,50,1046.6589523895982
15,26,20,30,28,62,1046.9471246777455
15,26,20,50,14,38,1067.0502909760398
15,26,20,50,14,50,1059.8721575349832
15,26,20,50,14,62,1077.5775645874635
15,26,20,50,20,38,1007.637264777493
15,26,20,50,20,50,1055.0737463552337
15,26,20,50,20,62,1081.3642599729214
15,26,20,50,28,38,998.0198808258435
15,26,20,50,28,50,1058.185120292053
15,26,20,50,28,62,1081.3642599729214
15,30,10,20,14,38,1088.7928829517477
15,30,10,20,14,50,1071.416138831612
15,30,10,20,14,62,1057.8750696378345
15,30,10,20,20,38,997.5735988264921
15,30,10,20,20,50,1054.7212063955312
15,30,10,20,20,62,1062.2851102607701
15,30,10,20,28,38,1074.0249893106695
15,30,10,20,28,50,1046.5237285634703
15,30,10,20,28,62,1062.2018371644488
15,30,10,25,14,38,1061.4906401354153
15,30,10,25,14,50,1020.9824928962901
15,30,10,25,14,62,1037.275808370015
15,30,10,25,20,38,966.0250702823017
15,30,10,25,20,50,1029.6502535535283
15,30,10,25,20,62,1029.1379850580659
15,30,10,25,28,38,1069.8921253664003
15,30,10,25,28,50,1031.8728903980937
15,30,10,25,28,62,1032.0273654262467
15,30,10,30,14,38,1037.8654676634092
15,30,10,30,14,50,1034.1759155797206
15,30,10,30,14,62,1080.4282128742648
15,30,10,30,20,38,943.0299430743871
15,30,10,30,20,50,1036.9764953138106
15,30,10,30,20,62,1075.8578438598124
15,30,10,30,28,38,1075.013897924923
15,30,10,30,28,50,1056.4923418520655
15,30,10,30,28,62,1077.4924416225927
15,30,10,50,14,38,1099.6448033437905
15,30,10,50,14,50,1020.0621510284248
15,30,10,50,14,62,1006.93716454739
15,30,10,50,20,38,919.3314744616604
15,30,10,50,20,50,1031.2715542678436
15,30,10,50,20,62,1010.3770382291792
15,30,10,50,28,38,1049.8964908909275
15,30,10,50,28,50,1022.873669453338
15,30,10,50,28,62,1007.5786445825559
15,30,14,20,14,38,1080.5731621152922
15,30,14,20,14,50,1066.9376435094057
15,30,14,20,14,62,1049.149109379032
15,30,14,20,20,38,979.284965788742
15,30,14,20,20,50,1054.9876487776758
15,30,14,20,20,62,1055.0789875390824
15,30,14,20,28,38,1060.8096560275844
15,30,14,20,28,50,1044.3494329291716
15,30,14,20,28,62,1054.400434148564
15,30,14,25,14,38,1030.8820422658757
15,30,14,25,14,50,1059.2925221684516
15,30,14,25,14,62,1032.966189616713
15,30,14,25,20,38,987.2686039525216
15,30,14,25,20,50,1081.3854519633355
15,30,14,25,20,62,1042.8478472046907
15,30,14,25,28,38,1090.3042339800797
15,30,14,25,28,50,1063.80525194028
15,30,14,25,28,62,1039.2160242348077
15,30,14,30,14,38,1032.5234063963455
15,30,14,30,14,50,1032.3873584973624
15,30,14,30,14,62,1012.8485996952749
15,30,14,30,20,38,911.7299383628164
15,30,14,30,20,50,1062.5333175040114
15,30,14,30,20,62,1018.8344170040773
15,30,14,30,28,38,1096.0446618145215
15,30,14,30,28,50,1062.4521641785138
15,30,14,30,28,62,1018.8573209082667
15,30,14,50,14,38,1020.6076195674696
15,30,14,50,14,50,1063.7121570004542
15,30,14,50,14,62,1090.9198716769843
15,30,14,50,20,38,1020.9058874901295
15,30,14,50,20,50,1073.7099048395594
15,30,14,50,20,62,1095.065136160315
15,30,14,50,28,38,1178.9601795821116
15,30,14,50,28,50,1079.3701963556757
15,30,14,50,28,62,1098.7298404331927
15,30,20,20,14,38,1091.8882743082836
15,30,20,20,14,50,1012.8498339966203
15,30,20,20,14,62,997.941882660813
15,30,20,20,20,38,1013.6826664787928
15,30,20,20,20,50,1018.2044366952823
15,30,20,20,20,62,998.9376256241179
15,30,20,20,28,38,1034.202999508849
15,30,20,20,28,50,1032.8410739157084
15,30,20,20,28,62,998.8916072119341
15,30,20,25,14,38,1143.9133993181838
15,30,20,25,14,50,1061.710226004831
15,30,20,25,14,62,1034.8324628988385
15,30,20,25,20,38,1019.0200250838317
15,30,20,25,20,50,1076.3865580912789
15,30,20,25,20,62,1033.5935916509065
15,30,20,25,28,38,994.5480554231674
15,30,20,25,28,50,1053.965326878652
15,30,20,25,28,62,1032.6785717286834
15,30,20,30,14,38,1025.1086066765342
15,30,20,30,14,50,1016.2408898361327
15,30,20,30,14,62,1022.759325656684
15,30,20,30,20,38,1012.2816853998738
15,30,20,30,20,50,1033.7067593374932
15,30,20,30,20,62,1021.2117336778563
15,30,20,30,28,38,1036.9117144597221
15,30,20,30,28,50,1036.1675904909857
15,30,20,30,28,62,1020.1602687194902
15,30,20,50,14,38,1177.555208181045
15,30,20,50,14,50,1099.6439120078428
15,30,20,50,14,62,1108.0654862295216
15,30,20,50,20,38,1135.458232942733
15,30,20,50,20,50,1085.1735623722054
15,30,20,50,20,62,1108.0654862295216
15,30,20,50,28,38,1094.2649816134897
15,30,20,50,28,50,1088.366847051177
15,30,20,50,28,62,1108.0654862295216
15,50,10,20,14,38,1060.3064644261183
15,50,10,20,14,50,1063.8098661424322
15,50,10,20,14,62,1091.7051052301576
15,50,10,20,20,38,1064.5685156264904
15,50,10,20,20,50,1040.5666743502388
15,50,10,20,20,62,1086.5465927194518
15,50,10,20,28,38,1043.010218711761
15,50,10,20,28,50,1063.8219673259084
15,50,10,20,28,62,1079.9554020000587
15,50,10,25,14,38,1066.177549906274
15,50,10,25,14,50,1053.6997480693788
15,50,10,25,14,62,1091.648494351483
15,50,10,25,20,38,1065.9770111861847
15,50,10,25,20,50,1055.4578974261512
15,50,10,25,20,62,1099.1844015410918
15,50,10,25,28,38,1044.5853355699155
15,50,10,25,28,50,1079.5757461746166
15,50,10,25,28,62,1093.3651548595744
15,50,10,30,14,38,1042.8813303939687
15,50,10,30,14,50,1031.5810037812712
15,50,10,30,14,62,1079.1265025829412
15,50,10,30,20,38,1055.7492765827205
15,50,10,30,20,50,1022.9522838327612
15,50,10,30,20,62,1073.7195606339476
15,50,10,30,28,38,1024.7122974401339
15,50,10,30,28,50,1040.7899232253258
15,50,10,30,28,62,1072.5887729554936
15,50,10,50,14,38,987.1718873842772
15,50,10,50,14,50,1004.2863517533615
15,50,10,50,14,62,1039.5790155987067
15,50,10,50,20,38,971.9616286867068
15,50,10,50,20,50,1035.4416433629826
15,50,10,50,20,62,1040.1204609711235
15,50,10,50,28,38,1021.8054358346158
15,50,10,50,28,50,1012.6034818779325
15,50,10,50,28,62,1039.66475881359
15,50,14,20,14,38,1036.5889485115313
15,50,14,20,14,50,1017.2974234410844
15,50,14,20,14,62,1040.1103370639014
15,50,14,20,20,38,1039.0358060674603
15,50,14,20,20,50,1011.6333174300744
15,50,14,20,20,62,1024.487400705604
15,50,14,20,28,38,1033.4040298252257
15,50,14,20,28,50,1028.3397363723966
15,50,14,20,28,62,1025.2093279380963
15,50,14,25,14,38,1039.876213634043
15,50,14,25,14,50,1068.9203724923639
15,50,14,25,14,62,1043.9264042026812
15,50,14,25,20,38,1059.3033868773748
15,50,14,25,20,50,1059.811046601948
15,50,14,25,20,62,1040.1793393851935
15,50,14,25,28,38,1049.582651964369
15,50,14,25,28,50,1075.4482685483326
15,50,14,25,28,62,1043.7142829547656
15,50,14,30,14,38,1023.25984645261
15,50,14,30,14,50,1056.038483009298
15,50,14,30,14,62,1034.1359353492232
15,50,14,30,20,38,1058.5683621669884
15,50,14,30,20,50,1053.660270179316
15,50,14,30,20,62,1033.3068519285684
15,50,14,30,28,38,1055.1663002027724
15,50,14,30,28,50,1071.9395954297129
15,50,14,30,28,62,1031.0414246809094
15,50,14,50,14,38,1044.6092589582518
15,50,14,50,14,50,1037.611417783268
15,50,14,50,14,62,1046.7006136860507
15,50,14,50,20,38,1099.239721140453
15,50,14,50,20,50,1118.6376550804596
15,50,14,50,20,62,1050.4396955849816
15,50,14,50,28,38,1072.8052464239981
15,50,14,50,28,50,1072.9414902353699
15,50,14,50,28,62,1050.2939649610103
15,50,20,20,14,38,1013.8009503317775
15,50,20,20,14,50,1040.2748021529758
15,50,20,20,14,62,1023.9092314958747
15,50,20,20,20,38,1036.85915201148
15,50,20,20,20,50,1020.9156985386032
15,50,20,20,20,62,1021.6612448141502
15,50,20,20,28,38,1036.592737693433
15,50,20,20,28,50,1030.3872226926812
15,50,20,20,28,62,1022.2699284548553
15,50,20,25,14,38,1026.5723193235954
15,50,20,25,14,50,1038.8865153121117
15,50,20,25,14,62,1030.0439986875033
15,50,20,25,20,38,1090.3452197047552
15,50,20,25,20,50,1078.0453123272928
15,50,20,25,20,62,1024.799923989532
15,50,20,25,28,38,1019.3154256864032
15,50,20,25,28,50,1040.589992475119
15,50,20,25,28,62,1034.1568812317753
15,50,20,30,14,38,1014.2535185076927
15,50,20,30,14,50,1035.0143882243037
15,50,20,30,14,62,1019.0733455432324
15,50,20,30,20,38,1074.480571984017
15,50,20,30,20,50,1003.7629038626046
15,50,20,30,20,62,1013.4965004885045
15,50,20,30,28,38,990.4613264432779
15,50,20,30,28,50,988.5273991565231
15,50,20,30,28,62,1020.4692325427518
15,50,20,50,14,38,1057.455676598067
15,50,20,50,14,50,1105.8185823872427
15,50,20,50,14,62,1096.1765826019912
15,50,20,50,20,38,1099.2046175384255
15,50,20,50,20,50,1101.3304785995174
15,50,20,50,20,62,1096.1765826019912
15,50,20,50,28,38,1095.1980164444235
15,50,20,50,28,50,1098.6401735660183
15,50,20,50,28,62,1096.1765826019912
15,100,10,20,14,38,1048.2533417875618
15,100,10,20,14,50,1030.7922465802387
15,100,10,20,14,62,1068.969629554008
15,100,10,20,20,38,1028.9730280914237
15,100,10,20,20,50,1054.0842896475972
15,100,10,20,20,62,1069.9051765461572
15,100,10,20,28,38,1062.3833091825318
15,100,10,20,28,50,1038.9526676176536
15,100,10,20,28,62,1067.4533800174288
15,100,10,25,14,38,1051.627033864696
15,100,10,25,14,50,1047.561521982222
15,100,10,25,14,62,1069.3154616401469
15,100,10,25,20,38,1025.4529932449122
15,100,10,25,20,50,1049.8625716695997
15,100,10,25,20,62,1070.6573004501536
15,100,10,25,28,38,1041.5836408167957
15,100,10,25,28,50,1048.1555086083922
15,100,10,25,28,62,1068.5236352125798
15,100,10,30,14,38,1045.6013848274742
15,100,10,30,14,50,1042.1547212474989
15,100,10,30,14,62,1068.685635148713
15,100,10,30,20,38,1022.6134112983534
15,100,10,30,20,50,1041.6118663700197
15,100,10,30,20,62,1067.90969192772
15,100,10,30,28,38,1029.889736015947
15,100,10,30,28,50,1045.4846649557728
15,100,10,30,28,62,1073.2799068946058
15,100,10,50,14,38,1017.7972291739894
15,100,10,50,14,50,1073.8835564484382
15,100,10,50,14,62,1075.027690518867
15,100,10,50,20,38,1088.9210432325942
15,100,10,50,20,50,1067.9034430595316
15,100,10,50,20,62,1070.4881652487493
15,100,10,50,28,38,1079.365193168458
15,100,10,50,28,50,1041.7683576260988
15,100,10,50,28,62,1070.4881652487493
15,100,14,20,14,38,1028.5348130105438
15,100,14,20,14,50,1060.5239248668295
15,100,14,20,14,62,1065.113769505467
15,100,14,20,20,38,1018.9945493044427
15,100,14,20,20,50,1061.8430715945285
15,100,14,20,20,62,1061.5814809400035
15,100,14,20,28,38,1058.8349935353954
15,100,14,20,28,50,1032.362021703795
15,100,14,20,28,62,1061.4777098007667
15,100,14,25,14,38,1049.4035567530161
15,100,14,25,14,50,1093.2655183548022
15,100,14,25,14,62,1079.7030796047593
15,100,14,25,20,38,1046.677582237999
15,100,14,25,20,50,1058.534456185188
15,100,14,25,20,62,1075.1777616963552
15,100,14,25,28,38,1048.5523313141603
15,100,14,25,28,50,1066.2140415334804
15,100,14,25,28,62,1076.5567003711103
15,100,14,30,14,38,1039.8827059546506
15,100,14,30,14,50,1101.5199917454518
15,100,14,30,14,62,1083.2837868105398
15,100,14,30,20,38,1036.9709005738675
15,100,14,30,20,50,1066.2714441117491
15,100,14,30,20,62,1078.9075772125016
15,100,14,30,28,38,1045.5960359679032
15,100,14,30,28,50,1061.8334809628234
15,100,14,30,28,62,1080.6286340182319
15,100,14,50,14,38,1127.4288692932826
15,100,14,50,14,50,1081.823026896677
15,100,14,50,14,62,1077.6008495083909
15,100,14,50,20,38,1082.3134451858505
15,100,14,50,20,50,1065.3593813048408
15,100,14,50,20,62,1092.012713587227
15,100,14,50,28,38,1047.2644465490055
15,100,14,50,28,50,1089.0617853125723
15,100,14,50,28,62,1092.012713587227
15,100,20,20,14,38,1034.186721840914
15,100,20,20,14,50,998.8445077083496
15,100,20,20,14,62,1006.4931013084392
15,100,20,20,20,38,991.2219403183298
15,100,20,20,20,50,1007.1723092202758
15,100,20,20,20,62,1009.1465465322024
15,100,20,20,28,38,1052.6528207332865
15,100,20,20,28,50,1027.8745740019579
15,100,20,20,28,62,998.1576602092066
15,100,20,25,14,38,1047.4378700509196
15,100,20,25,14,50,1020.6359508814448
15,100,20,25,14,62,990.6964245565762
15,100,20,25,20,38,1010.5593554273762
15,100,20,25,20,50,971.8560117452234
15,100,20,25,20,62,997.3921614780432
15,100,20,25,28,38,1015.7447451210253
15,100,20,25,28,50,1026.4372522013791
15,100,20,25,28,62,987.3529445491846
15,100,20,30,14,38,1079.6983239570793
15,100,20,30,14,50,1101.1649109727477
15,100,20,30,14,62,1055.6224239766786
15,100,20,30,20,38,1055.5932576398686
15,100,20,30,20,50,1036.3950483688345
15,100,20,30,20,62,1056.075849421102
15,100,20,30,28,38,978.2300081030082
15,100,20,30,28,50,1072.0105978718411
15,100,20,30,28,62,1056.0128314240546
15,100,20,50,14,38,1066.387086597063
15,100,20,50,14,50,1088.1553195973252
15,100,20,50,14,62,1087.7641022495804
15,100,20,50,20,38,1026.7662335339874
15,100,20,50,20,50,1094.4884399297785
15,100,20,50,20,62,1087.6587416750904
15,100,20,50,28,38,1099.9327799193784
15,100,20,50,28,50,1086.3058129091885
15,100,20,50,28,62,1087.7641022495804
