short_ema,long_ema,adx_period,adx_threshold,chop_period,chop_threshold,final_balance
20,26,10,50,14,50,989.2176352278747
20,26,10,50,14,62,977.815985898761
20,26,10,50,20,38,919.437234416007
20,26,10,50,20,50,1008.7132012673892
20,26,10,50,20,62,980.8925068590847
20,26,10,50,28,38,1046.2544123172315
20,26,10,50,28,50,986.3327205304471
20,26,10,50,28,62,981.6159320874131
20,26,14,20,14,38,1057.1744103872134
20,26,14,20,14,50,1120.598517464524
20,26,14,20,14,62,1061.2045543194902
20,26,14,20,20,38,956.7740074557607
20,26,14,20,20,50,1088.9037603623608
20,26,14,20,20,62,1067.3493860220199
20,26,14,20,28,38,1053.6105811252287
20,26,14,20,28,50,1057.8890292509577
20,26,14,20,28,62,1057.5444618486047
20,26,14,25,14,38,1046.9079727581502
20,26,14,25,14,50,1100.847003482375
20,26,14,25,14,62,1034.5251742513578
20,26,14,25,20,38,947.3774865729804
20,26,14,25,20,50,1105.715554364962
20,26,14,25,20,62,1043.5050810559612
20,26,14,25,28,38,1065.581200010216
20,26,14,25,28,50,1080.577794441419
20,26,14,25,28,62,1043.2244002972975
20,26,14,30,14,38,1044.650397558227
20,26,14,30,14,50,1055.8591136035366
20,26,14,30,14,62,1019.6352189835408
20,26,14,30,20,38,918.1770369568077
20,26,14,30,20,50,1070.070387699066
20,26,14,30,20,62,1028.5726439615771
20,26,14,30,28,38,1071.1944832456527
20,26,14,30,28,50,1061.7532134923752
20,26,14,30,28,62,1029.713803970438
20,26,14,50,14,38,1012.8514340746175
20,26,14,50,14,50,1043.9328132474748
20,26,14,50,14,62,1083.8446196932186
20,26,14,50,20,38,1048.0119483446706
20,26,14,50,20,50,1081.7254808518462
20,26,14,50,20,62,1091.0642907783174
20,26,14,50,28,38,1174.2597539632002
20,26,14,50,28,50,1088.0894167047147
20,26,14,50,28,62,1091.0642907783174
20,26,20,20,14,38,982.1719710080971
20,26,20,20,14,50,1027.0685338567778
20,26,20,20,14,62,1000.8658299950094
20,26,20,20,20,38,958.8513056980181
20,26,20,20,20,50,1058.4016558728251
20,26,20,20,20,62,1002.9050911286255
20,26,20,20,28,38,1025.7887738095947
20,26,20,20,28,50,1039.918851204346
20,26,20,20,28,62,1002.024236954338
20,26,20,25,14,38,1053.0943729642356
20,26,20,25,14,50,1038.6195543734434
20,26,20,25,14,62,1009.1277397155384
20,26,20,25,20,38,987.2883526263524
20,26,20,25,20,50,1063.1496392720119
20,26,20,25,20,62,1011.6330158538503
20,26,20,25,28,38,991.7895033449088
20,26,20,25,28,50,1048.1323387133125
20,26,20,25,28,62,1011.7961886051847
20,26,20,30,14,38,992.0405083055052
20,26,20,30,14,50,1000.4390788070951
20,26,20,30,14,62,994.0837591122549
20,26,20,30,20,38,1037.601983154176
20,26,20,30,20,50,1026.8955549158495
20,26,20,30,20,62,997.7169167766608
20,26,20,30,28,38,977.8327652324991
20,26,20,30,28,50,1022.5125071537389
20,26,20,30,28,62,997.6722294868591
20,26,20,50,14,38,1077.9159487778206
20,26,20,50,14,50,1114.3183251163516
20,26,20,50,14,62,1137.8120801823716
20,26,20,50,20,38,1100.672140108482
20,26,20,50,20,50,1114.3183251163516
20,26,20,50,20,62,1137.8120801823716
20,26,20,50,28,38,1128.4612956269864
20,26,20,50,28,50,1114.3183251163516
20,26,20,50,28,62,1137.8120801823716
20,30,10,20,14,38,1027.2754719781612
20,30,10,20,14,50,1115.49287685906
20,30,10,20,14,62,1088.1356333487975
20,30,10,20,20,38,1044.6430032627134
20,30,10,20,20,50,1070.7293387511932
20,30,10,20,20,62,1093.5698784865342
20,30,10,20,28,38,1051.527214101804
20,30,10,20,28,50,1023.9593635686979
20,30,10,20,28,62,1086.218466116291
20,30,10,25,14,38,1046.3200622783113
20,30,10,25,14,50,1109.6982319282383
20,30,10,25,14,62,1065.6515143990493
20,30,10,25,20,38,1013.463173286475
20,30,10,25,20,50,1033.1744169801093
20,30,10,25,20,62,1071.826295274919
20,30,10,25,28,38,1074.6337663474294
20,30,10,25,28,50,1024.830017414928
20,30,10,25,28,62,1062.8910368668057
20,30,10,30,14,38,1024.6752501034205
20,30,10,30,14,50,1097.3259936033048
20,30,10,30,14,62,1085.8244879734627
20,30,10,30,20,38,1011.1463909105264
20,30,10,30,20,50,1039.5123811512672
20,30,10,30,20,62,1083.1885412537506
20,30,10,30,28,38,1089.365376854463
20,30,10,30,28,50,1027.5857924040943
20,30,10,30,28,62,1082.126515940058
20,30,10,50,14,38,1039.8039565746587
20,30,10,50,14,50,1004.9868104880488
20,30,10,50,14,62,1017.5782731090978
20,30,10,50,20,38,942.585200790807
20,30,10,50,20,50,1020.5035894872597
20,30,10,50,20,62,1021.9491752238613
20,30,10,50,28,38,1022.3887463005643
20,30,10,50,28,50,1010.7347408869309
20,30,10,50,28,62,1021.9491752238613
20,30,14,20,14,38,1029.3982790506166
20,30,14,20,14,50,1081.8252949722685
20,30,14,20,14,62,1018.3517918970529
20,30,14,20,20,38,1000.0428797203876
20,30,14,20,20,50,1040.8123900646117
20,30,14,20,20,62,1035.7959044512818
20,30,14,20,28,38,1067.3292902373214
20,30,14,20,28,50,1020.2232306331659
20,30,14,20,28,62,1022.080352640628
20,30,14,25,14,38,1065.9116881623759
20,30,14,25,14,50,1129.6025599317106
20,30,14,25,14,62,1054.4443105111857
20,30,14,25,20,38,1023.5344246745982
20,30,14,25,20,50,1100.2274933561403
20,30,14,25,20,62,1064.4836599945968
20,30,14,25,28,38,1082.4595222855296
20,30,14,25,28,50,1095.9878217196278
20,30,14,25,28,62,1058.9703744566716
20,30,14,30,14,38,1059.329224506347
20,30,14,30,14,50,1106.5958948978387
20,30,14,30,14,62,1078.0468145137563
20,30,14,30,20,38,969.4624321945826
20,30,14,30,20,50,1098.3332249752966
20,30,14,30,20,62,1084.3740837933142
20,30,14,30,28,38,1118.0012003206418
20,30,14,30,28,50,1088.9521731036855
20,30,14,30,28,62,1082.3526547573442
20,30,14,50,14,38,986.4624817307376
20,30,14,50,14,50,1017.0568410390065
20,30,14,50,14,62,1052.5211481937565
20,30,14,50,20,38,1026.286208501085
20,30,14,50,20,50,1024.1685944737255
20,30,14,50,20,62,1050.5286304284655
20,30,14,50,28,38,1147.2653489439322
20,30,14,50,28,50,1000.8086826774685
20,30,14,50,28,62,1050.5286304284655
20,30,20,20,14,38,1016.3403191441147
20,30,20,20,14,50,1078.1811058014712
20,30,20,20,14,62,1010.1255083636622
20,30,20,20,20,38,1040.4241255655515
20,30,20,20,20,50,1037.8805703230423
20,30,20,20,20,62,1016.1394555393802
20,30,20,20,28,38,1059.7567509479857
20,30,20,20,28,50,1046.0899586544153
20,30,20,20,28,62,1014.147483217128
20,30,20,25,14,38,1069.4352714057425
20,30,20,25,14,50,1105.6912780932732
20,30,20,25,14,62,1026.8146845869132
20,30,20,25,20,38,1035.883190884868
20,30,20,25,20,50,1084.5421065080875
20,30,20,25,20,62,1031.5145307515984
20,30,20,25,28,38,1012.2284878063797
20,30,20,25,28,50,1069.1644178518548
20,30,20,25,28,62,1029.1791624300508
20,30,20,30,14,38,1003.7382925167722
20,30,20,30,14,50,990.7271901640412
20,30,20,30,14,62,980.5273030681714
20,30,20,30,20,38,1093.0608648753155
20,30,20,30,20,50,993.9261566381203
20,30,20,30,20,62,983.8086198963174
20,30,20,30,28,38,1028.733634632409
20,30,20,30,28,50,991.1822474883166
20,30,20,30,28,62,981.8172548759173
20,30,20,50,14,38,1031.4620377680792
20,30,20,50,14,50,1065.552781494212
20,30,20,50,14,62,1065.552781494212
20,30,20,50,20,38,1030.4203996126078
20,30,20,50,20,50,1065.552781494212
20,30,20,50,20,62,1065.552781494212
20,30,20,50,28,38,1079.8990523548907
20,30,20,50,28,50,1067.620701655023
20,30,20,50,28,62,1067.620701655023
20,50,10,20,14,38,1065.217563263213
20,50,10,20,14,50,1106.9184289871337
20,50,10,20,14,62,1094.083237234927
20,50,10,20,20,38,970.3588290462435
20,50,10,20,20,50,1052.405799414867
20,50,10,20,20,62,1090.4234002095282
20,50,10,20,28,38,951.4225789796659
20,50,10,20,28,50,1077.7250075142756
20,50,10,20,28,62,1095.262058237423
20,50,10,25,14,38,1075.638750715991
20,50,10,25,14,50,1095.6646239237823
20,50,10,25,14,62,1077.6271411571313
20,50,10,25,20,38,987.3503657794543
20,50,10,25,20,50,1042.7723969599574
20,50,10,25,20,62,1064.3202248486232
20,50,10,25,28,38,950.3558632215904
20,50,10,25,28,50,1091.2274662470081
20,50,10,25,28,62,1068.8104377826749
20,50,10,30,14,38,1080.428743255277
20,50,10,30,14,50,1095.2193799764868
20,50,10,30,14,62,1073.5666337156993
20,50,10,30,20,38,977.1147022300473
20,50,10,30,20,50,1059.6306233710231
20,50,10,30,20,62,1075.2320773162232
20,50,10,30,28,38,939.6996424548316
20,50,10,30,28,50,1086.3396686697195
20,50,10,30,28,62,1076.2335432395303
20,50,10,50,14,38,1066.8554814096208
20,50,10,50,14,50,1002.3951752713011
20,50,10,50,14,62,1000.5350704110076
20,50,10,50,20,38,948.0017276148694
20,50,10,50,20,50,992.4359379309774
20,50,10,50,20,62,1003.7710767150479
20,50,10,50,28,38,962.7173325074643
20,50,10,50,28,50,996.5308065792044
20,50,10,50,28,62,1004.3221596751837
20,50,14,20,14,38,1061.9922487991917
20,50,14,20,14,50,1083.0997777680502
20,50,14,20,14,62,1057.5860645410157
20,50,14,20,20,38,977.0214267084996
20,50,14,20,20,50,1066.6476403651473
20,50,14,20,20,62,1054.8213242566612
20,50,14,20,28,38,944.4894616247956
20,50,14,20,28,50,1062.7746728883103
20,50,14,20,28,62,1057.3034689449723
20,50,14,25,14,38,1053.0134229705527
20,50,14,25,14,50,1107.7464535412923
20,50,14,25,14,62,1081.0951085866086
20,50,14,25,20,38,1019.0849550400219
20,50,14,25,20,50,1080.1687564652138
20,50,14,25,20,62,1087.6708350149265
20,50,14,25,28,38,944.5315681980013
20,50,14,25,28,50,1103.0711128847086
20,50,14,25,28,62,1084.6610426066109
20,50,14,30,14,38,1060.6103423968816
20,50,14,30,14,50,1105.8893092376356
20,50,14,30,14,62,1083.7168463309604
20,50,14,30,20,38,1026.139097384984
20,50,14,30,20,50,1113.8333652831236
20,50,14,30,20,62,1088.0212236164934
20,50,14,30,28,38,968.3439314302749
20,50,14,30,28,50,1129.6097055337195
20,50,14,30,28,62,1085.871473755859
20,50,14,50,14,38,1114.0008829590085
20,50,14,50,14,50,1073.7969524652187
20,50,14,50,14,62,1077.4583198691432
20,50,14,50,20,38,1061.704696210152
20,50,14,50,20,50,1067.2521305310993
20,50,14,50,20,62,1072.2626648685223
20,50,14,50,28,38,1072.437600815703
20,50,14,50,28,50,1044.5876918017307
20,50,14,50,28,62,1067.99794661004
20,50,20,20,14,38,1060.11537739305
20,50,20,20,14,50,1071.9604586365292
20,50,20,20,14,62,1057.3741361158213
20,50,20,20,20,38,1018.0858946682979
20,50,20,20,20,50,1043.918447831897
20,50,20,20,20,62,1059.437487678192
20,50,20,20,28,38,962.2283644406932
20,50,20,20,28,50,1067.841869357376
20,50,20,20,28,62,1055.7617704332833
20,50,20,25,14,38,1113.6344581395063
20,50,20,25,14,50,1044.8725589175313
20,50,20,25,14,62,999.8694626959848
20,50,20,25,20,38,1071.4154026049218
20,50,20,25,20,50,1012.2619819660208
20,50,20,25,20,62,1011.5434952615858
20,50,20,25,28,38,987.1516473878435
20,50,20,25,28,50,1023.8646659131697
20,50,20,25,28,62,1007.9049501993003
20,50,20,30,14,38,1138.5814778915437
20,50,20,30,14,50,1110.2630971599724
20,50,20,30,14,62,1070.3199180781442
20,50,20,30,20,38,1058.2946620701603
20,50,20,30,20,50,1032.4826321038277
20,50,20,30,20,62,1075.7585858352643
20,50,20,30,28,38,1052.3978898018781
20,50,20,30,28,50,1057.9361462207335
20,50,20,30,28,62,1074.671582011306
20,50,20,50,14,38,1105.279408619814
20,50,20,50,14,50,1057.0944511308312
20,50,20,50,14,62,1060.3132378628575
20,50,20,50,20,38,1050.7046991596699
20,50,20,50,20,50,1070.670930994301
20,50,20,50,20,62,1060.3132378628575
20,50,20,50,28,38,1026.46918836694
20,50,20,50,28,50,1071.2005547398785
20,50,20,50,28,62,1060.3132378628575
20,100,10,20,14,38,1082.5926098969749
20,100,10,20,14,50,1059.7007814965934
20,100,10,20,14,62,1095.3857872765923
20,100,10,20,20,38,995.9600546482179
20,100,10,20,20,50,1103.265906622173
20,100,10,20,20,62,1092.7082884350411
20,100,10,20,28,38,1139.4914441773828
20,100,10,20,28,50,1107.1989416056758
20,100,10,20,28,62,1089.4281852887855
20,100,10,25,14,38,1072.103120104713
20,100,10,25,14,50,1039.1324866154955
20,100,10,25,14,62,1059.2732619000506
20,100,10,25,20,38,994.2406312902158
20,100,10,25,20,50,1051.9316409072746
20,100,10,25,20,62,1057.4302346545412
20,100,10,25,28,38,1124.00377921645
20,100,10,25,28,50,1080.8156844658267
20,100,10,25,28,62,1053.9865260045897
20,100,10,30,14,38,1066.0051887323089
20,100,10,30,14,50,1058.6941478388546
20,100,10,30,14,62,1091.8715798237638
20,100,10,30,20,38,1007.081767753861
20,100,10,30,20,50,1065.123156384999
20,100,10,30,20,62,1088.9250948221743
20,100,10,30,28,38,1102.224227869695
20,100,10,30,28,50,1107.5863377792261
20,100,10,30,28,62,1089.1802992582827
20,100,10,50,14,38,1036.5993746004167
20,100,10,50,14,50,1014.0612718050419
20,100,10,50,14,62,1006.1642202285016
20,100,10,50,20,38,1031.048973035912
20,100,10,50,20,50,1014.7998695222607
20,100,10,50,20,62,1008.978628748587
20,100,10,50,28,38,1157.8661911707675
20,100,10,50,28,50,1010.719665200674
20,100,10,50,28,62,1008.978628748587
20,100,14,20,14,38,1040.353357549886
20,100,14,20,14,50,1052.6796600162183
20,100,14,20,14,62,1062.4926742460134
20,100,14,20,20,38,978.5630224324722
20,100,14,20,20,50,1067.029455010753
20,100,14,20,20,62,1061.6945137756113
20,100,14,20,28,38,1115.5239304215688
20,100,14,20,28,50,1049.262043273633
20,100,14,20,28,62,1058.0825162216731
20,100,14,25,14,38,1051.6926068120392
20,100,14,25,14,50,1064.6981974952787
20,100,14,25,14,62,1074.639024032012
20,100,14,25,20,38,1016.9592356100837
20,100,14,25,20,50,1075.9394556820305
20,100,14,25,20,62,1074.9926280208147
20,100,14,25,28,38,1102.4618178549324
20,100,14,25,28,50,1077.8069276336666
20,100,14,25,28,62,1073.822631733011
20,100,14,30,14,38,1044.4944174448779
20,100,14,30,14,50,1103.7332242825785
20,100,14,30,14,62,1088.1383461016699
20,100,14,30,20,38,1008.9080334276911
20,100,14,30,20,50,1083.5529396555798
20,100,14,30,20,62,1084.9549503711291
20,100,14,30,28,38,1079.5900312539197
20,100,14,30,28,50,1085.7653970725355
20,100,14,30,28,62,1083.9953383338877
20,100,14,50,14,38,1103.2210028279603
20,100,14,50,14,50,1052.3080950393962
20,100,14,50,14,62,1054.154623851521
20,100,14,50,20,38,1074.7697547802625
20,100,14,50,20,50,1046.012388873632
20,100,14,50,20,62,1049.5059940085018
20,100,14,50,28,38,1068.821968491817
20,100,14,50,28,50,1036.6739252302523
20,100,14,50,28,62,1049.5059940085018
20,100,20,20,14,38,1031.6075648847327
20,100,20,20,14,50,1016.6864061086103
20,100,20,20,14,62,1006.707622909711
20,100,20,20,20,38,1010.5479382237229
20,100,20,20,20,50,1040.7717101901758
20,100,20,20,20,62,1007.8087407938099
20,100,20,20,28,38,1096.3377916797508
20,100,20,20,28,50,1013.7940043821595
20,100,20,20,28,62,1005.3434393634584
20,100,20,25,14,38,1016.4543492834129
20,100,20,25,14,50,1045.2305128835505
20,100,20,25,14,62,1004.5373524722074
20,100,20,25,20,38,1016.9152527796116
20,100,20,25,20,50,1028.3333341016623
20,100,20,25,20,62,997.1603216629665
20,100,20,25,28,38,1021.1757809337325
20,100,20,25,28,50,1019.0236411875962
20,100,20,25,28,62,998.0491665462827
20,100,20,30,14,38,1021.7076338426087
20,100,20,30,14,50,1009.9617175634548
20,100,20,30,14,62,997.233295661772
20,100,20,30,20,38,1027.28030581548
20,100,20,30,20,50,989.5212058239474
20,100,20,30,20,62,986.1082815210657
20,100,20,30,28,38,973.6921081291688
20,100,20,30,28,50,1002.1467349633369
20,100,20,30,28,62,994.840981080309
20,100,20,50,14,38,1035.6591487004075
20,100,20,50,14,50,1070.0265348212865
20,100,20,50,14,62,1037.5434228856273
20,100,20,50,20,38,1047.4450527328722
20,100,20,50,20,50,1042.0792447603642
20,100,20,50,20,62,1037.5434228856273
20,100,20,50,28,38,1164.8137556842448
20,100,20,50,28,50,1038.518241470043
20,100,20,50,28,62,1037.5434228856273
